Date_x,season,HomeTeam_x,AwayTeam_x,FTR,AvgH,AvgD,AvgA,Date_y,HomeTeam_y,AwayTeam_y,home_points_last5,home_gf_last5,home_ga_last5,home_rest_days,away_points_last5,away_gf_last5,away_ga_last5,away_rest_days
2017-09-09,2017/2018,Tondela,Pacos Ferreira,D,,,,2017-09-09,Tondela,Pacos Ferreira,7.0,8.0,5.0,14.0,3.0,3.0,5.0,14.0
2017-09-10,2017/2018,Estoril,Moreirense,A,,,,2017-09-10,Estoril,Moreirense,9.0,11.0,10.0,14.0,5.0,4.0,8.0,15.0
2017-09-10,2017/2018,Guimaraes,Boavista,H,,,,2017-09-10,Guimaraes,Boavista,4.0,3.0,11.0,15.0,4.0,5.0,7.0,14.0
2017-09-10,2017/2018,Setubal,Sp Braga,H,,,,2017-09-10,Setubal,Sp Braga,6.0,5.0,5.0,16.0,6.0,5.0,7.0,14.0
2017-09-11,2017/2018,Aves,Belenenses,H,,,,2017-09-11,Aves,Belenenses,1.0,2.0,7.0,15.0,4.0,2.0,9.0,17.0
2017-09-15,2017/2018,Pacos Ferreira,Setubal,H,,,,2017-09-15,Pacos Ferreira,Setubal,3.0,5.0,7.0,6.0,6.0,5.0,4.0,5.0
2017-09-16,2017/2018,Boavista,Benfica,H,,,,2017-09-16,Boavista,Benfica,3.0,3.0,6.0,6.0,13.0,12.0,3.0,8.0
2017-09-16,2017/2018,Maritimo,Aves,H,,,,2017-09-16,Maritimo,Aves,12.0,5.0,2.0,7.0,4.0,4.0,8.0,5.0
2017-09-16,2017/2018,Sp Lisbon,Tondela,H,,,,2017-09-16,Sp Lisbon,Tondela,15.0,13.0,3.0,8.0,5.0,8.0,7.0,7.0
2017-09-17,2017/2018,Belenenses,Estoril,H,,,,2017-09-17,Belenenses,Estoril,4.0,3.0,9.0,6.0,6.0,7.0,10.0,7.0
2017-09-17,2017/2018,Rio Ave,Porto,A,,,,2017-09-17,Rio Ave,Porto,10.0,6.0,3.0,8.0,15.0,12.0,0.0,8.0
2017-09-17,2017/2018,Sp Braga,Guimaraes,H,,,,2017-09-17,Sp Braga,Guimaraes,6.0,5.0,7.0,7.0,7.0,4.0,10.0,7.0
2017-09-18,2017/2018,Chaves,Moreirense,H,,,,2017-09-18,Chaves,Moreirense,1.0,3.0,10.0,9.0,5.0,3.0,7.0,8.0
2017-09-18,2017/2018,Portimonense,Feirense,H,,,,2017-09-18,Portimonense,Feirense,3.0,5.0,9.0,10.0,8.0,7.0,5.0,10.0
2017-09-22,2017/2018,Porto,Portimonense,H,,,,2017-09-22,Porto,Portimonense,15.0,10.0,1.0,5.0,3.0,5.0,9.0,4.0
2017-09-23,2017/2018,Benfica,Pacos Ferreira,H,,,,2017-09-23,Benfica,Pacos Ferreira,10.0,10.0,4.0,7.0,6.0,6.0,6.0,8.0
2017-09-23,2017/2018,Estoril,Chaves,A,,,,2017-09-23,Estoril,Chaves,6.0,8.0,8.0,6.0,4.0,4.0,7.0,5.0
2017-09-23,2017/2018,Moreirense,Sp Lisbon,D,,,,2017-09-23,Moreirense,Sp Lisbon,4.0,2.0,9.0,5.0,15.0,13.0,3.0,7.0
2017-09-24,2017/2018,Aves,Rio Ave,D,,,,2017-09-24,Aves,Rio Ave,4.0,5.0,8.0,8.0,7.0,6.0,5.0,7.0
2017-09-24,2017/2018,Feirense,Belenenses,A,,,,2017-09-24,Feirense,Belenenses,7.0,7.0,6.0,6.0,7.0,5.0,9.0,7.0
2017-09-24,2017/2018,Guimaraes,Maritimo,H,,,,2017-09-24,Guimaraes,Maritimo,4.0,2.0,10.0,7.0,12.0,6.0,3.0,8.0
2017-09-24,2017/2018,Tondela,Sp Braga,A,,,,2017-09-24,Tondela,Sp Braga,4.0,7.0,8.0,8.0,9.0,6.0,5.0,7.0
2017-09-25,2017/2018,Setubal,Boavista,D,,,,2017-09-25,Setubal,Boavista,5.0,4.0,4.0,10.0,6.0,4.0,5.0,9.0
2017-09-29,2017/2018,Chaves,Tondela,D,,,,2017-09-29,Chaves,Tondela,7.0,6.0,6.0,6.0,4.0,8.0,9.0,5.0
2017-09-30,2017/2018,Boavista,Feirense,H,,,,2017-09-30,Boavista,Feirense,7.0,4.0,4.0,5.0,6.0,8.0,10.0,6.0
2017-09-30,2017/2018,Pacos Ferreira,Moreirense,H,,,,2017-09-30,Pacos Ferreira,Moreirense,5.0,4.0,6.0,7.0,4.0,3.0,10.0,7.0
2017-09-30,2017/2018,Portimonense,Aves,D,,,,2017-09-30,Portimonense,Aves,3.0,6.0,12.0,8.0,4.0,3.0,6.0,6.0
2017-09-30,2017/2018,Rio Ave,Setubal,H,,,,2017-09-30,Rio Ave,Setubal,5.0,4.0,4.0,6.0,6.0,5.0,4.0,5.0
2017-10-01,2017/2018,Belenenses,Guimaraes,H,,,,2017-10-01,Belenenses,Guimaraes,7.0,8.0,10.0,7.0,7.0,4.0,8.0,7.0
2017-10-01,2017/2018,Maritimo,Benfica,D,,,,2017-10-01,Maritimo,Benfica,12.0,7.0,4.0,7.0,10.0,11.0,4.0,8.0
2017-10-01,2017/2018,Sp Braga,Estoril,H,,,,2017-10-01,Sp Braga,Estoril,9.0,6.0,5.0,7.0,3.0,5.0,10.0,8.0
2017-10-01,2017/2018,Sp Lisbon,Porto,D,,,,2017-10-01,Sp Lisbon,Porto,13.0,13.0,4.0,8.0,15.0,14.0,3.0,9.0
2017-10-20,2017/2018,Estoril,Boavista,A,,,,2017-10-20,Estoril,Boavista,0.0,2.0,14.0,19.0,10.0,5.0,3.0,20.0
2017-10-21,2017/2018,Feirense,Rio Ave,H,,,,2017-10-21,Feirense,Rio Ave,3.0,6.0,10.0,21.0,5.0,4.0,5.0,21.0
2017-10-21,2017/2018,Porto,Pacos Ferreira,H,,,,2017-10-21,Porto,Pacos Ferreira,13.0,11.0,3.0,20.0,8.0,6.0,6.0,21.0
2017-10-21,2017/2018,Setubal,Maritimo,H,,,,2017-10-21,Setubal,Maritimo,5.0,5.0,5.0,21.0,10.0,7.0,5.0,20.0
2017-10-22,2017/2018,Aves,Benfica,A,,,,2017-10-22,Aves,Benfica,5.0,5.0,6.0,22.0,8.0,7.0,5.0,21.0
2017-10-22,2017/2018,Sp Lisbon,Chaves,H,,,,2017-10-22,Sp Lisbon,Chaves,11.0,8.0,4.0,21.0,7.0,6.0,6.0,23.0
2017-10-22,2017/2018,Tondela,Belenenses,H,,,,2017-10-22,Tondela,Belenenses,5.0,7.0,7.0,23.0,10.0,9.0,5.0,21.0
2017-10-23,2017/2018,Guimaraes,Portimonense,D,,,,2017-10-23,Guimaraes,Portimonense,7.0,4.0,4.0,22.0,4.0,8.0,12.0,23.0
2017-10-23,2017/2018,Moreirense,Sp Braga,A,,,,2017-10-23,Moreirense,Sp Braga,4.0,5.0,10.0,23.0,9.0,10.0,5.0,22.0
2017-10-27,2017/2018,Benfica,Feirense,H,,,,2017-10-27,Benfica,Feirense,10.0,9.0,5.0,5.0,3.0,5.0,10.0,6.0
2017-10-27,2017/2018,Rio Ave,Sp Lisbon,A,,,,2017-10-27,Rio Ave,Sp Lisbon,4.0,3.0,5.0,6.0,11.0,11.0,4.0,5.0
2017-10-28,2017/2018,Belenenses,Moreirense,H,,,,2017-10-28,Belenenses,Moreirense,9.0,8.0,6.0,6.0,4.0,5.0,8.0,5.0
2017-10-28,2017/2018,Boavista,Porto,A,,,,2017-10-28,Boavista,Porto,10.0,7.0,3.0,8.0,13.0,16.0,4.0,7.0
2017-10-28,2017/2018,Maritimo,Tondela,H,,,,2017-10-28,Maritimo,Tondela,7.0,6.0,7.0,7.0,5.0,6.0,7.0,6.0
2017-10-29,2017/2018,Aves,Guimaraes,A,,,,2017-10-29,Aves,Guimaraes,5.0,6.0,8.0,7.0,7.0,7.0,7.0,6.0
2017-10-29,2017/2018,Pacos Ferreira,Estoril,H,,,,2017-10-29,Pacos Ferreira,Estoril,7.0,7.0,12.0,8.0,0.0,1.0,15.0,9.0
2017-10-29,2017/2018,Sp Braga,Chaves,H,,,,2017-10-29,Sp Braga,Chaves,12.0,11.0,4.0,6.0,7.0,7.0,9.0,7.0
2017-10-30,2017/2018,Portimonense,Setubal,H,,,,2017-10-30,Portimonense,Setubal,5.0,10.0,13.0,7.0,7.0,7.0,5.0,9.0
2017-11-03,2017/2018,Setubal,Aves,A,,,,2017-11-03,Setubal,Aves,4.0,7.0,10.0,4.0,2.0,5.0,10.0,5.0
2017-11-04,2017/2018,Estoril,Rio Ave,A,,,,2017-11-04,Estoril,Rio Ave,0.0,1.0,14.0,6.0,4.0,3.0,5.0,8.0
2017-11-04,2017/2018,Moreirense,Portimonense,D,,,,2017-11-04,Moreirense,Portimonense,1.0,3.0,11.0,7.0,8.0,14.0,13.0,5.0
2017-11-04,2017/2018,Porto,Belenenses,H,,,,2017-11-04,Porto,Belenenses,13.0,16.0,4.0,7.0,12.0,10.0,4.0,7.0
2017-11-04,2017/2018,Tondela,Boavista,H,,,,2017-11-04,Tondela,Boavista,4.0,4.0,7.0,7.0,10.0,7.0,5.0,7.0
2017-11-05,2017/2018,Chaves,Pacos Ferreira,H,,,,2017-11-05,Chaves,Pacos Ferreira,7.0,7.0,7.0,7.0,9.0,6.0,10.0,7.0
2017-11-05,2017/2018,Feirense,Maritimo,A,,,,2017-11-05,Feirense,Maritimo,3.0,3.0,8.0,9.0,7.0,7.0,7.0,8.0
2017-11-05,2017/2018,Guimaraes,Benfica,A,,,,2017-11-05,Guimaraes,Benfica,7.0,9.0,8.0,7.0,10.0,8.0,4.0,9.0
2017-11-05,2017/2018,Sp Lisbon,Sp Braga,D,,,,2017-11-05,Sp Lisbon,Sp Braga,11.0,9.0,2.0,9.0,15.0,12.0,2.0,7.0
2017-11-24,2017/2018,Belenenses,Chaves,A,,,,2017-11-24,Belenenses,Chaves,9.0,8.0,5.0,20.0,7.0,8.0,9.0,19.0
2017-11-25,2017/2018,Aves,Porto,D,,,,2017-11-25,Aves,Porto,5.0,5.0,8.0,22.0,13.0,16.0,3.0,21.0
2017-11-25,2017/2018,Boavista,Moreirense,H,,,,2017-11-25,Boavista,Moreirense,7.0,7.0,7.0,21.0,2.0,4.0,9.0,21.0
2017-11-25,2017/2018,Portimonense,Tondela,H,,,,2017-11-25,Portimonense,Tondela,6.0,13.0,13.0,21.0,7.0,7.0,7.0,21.0
2017-11-26,2017/2018,Benfica,Setubal,H,,,,2017-11-26,Benfica,Setubal,13.0,10.0,3.0,21.0,4.0,7.0,10.0,23.0
2017-11-26,2017/2018,Maritimo,Estoril,D,,,,2017-11-26,Maritimo,Estoril,7.0,6.0,6.0,21.0,0.0,0.0,14.0,22.0
2017-11-26,2017/2018,Pacos Ferreira,Sp Lisbon,A,,,,2017-11-26,Pacos Ferreira,Sp Lisbon,6.0,7.0,14.0,21.0,9.0,9.0,4.0,21.0
2017-11-27,2017/2018,Rio Ave,Guimaraes,A,,,,2017-11-27,Rio Ave,Guimaraes,7.0,4.0,3.0,23.0,7.0,9.0,9.0,22.0
2017-11-27,2017/2018,Sp Braga,Feirense,H,,,,2017-11-27,Sp Braga,Feirense,13.0,12.0,3.0,22.0,3.0,2.0,7.0,22.0
2017-12-01,2017/2018,Porto,Benfica,D,,,,2017-12-01,Porto,Benfica,11.0,12.0,2.0,6.0,13.0,14.0,3.0,5.0
2017-12-01,2017/2018,Sp Lisbon,Belenenses,H,,,,2017-12-01,Sp Lisbon,Belenenses,11.0,10.0,4.0,5.0,6.0,4.0,5.0,7.0
2017-12-02,2017/2018,Chaves,Boavista,D,,,,2017-12-02,Chaves,Boavista,7.0,7.0,9.0,8.0,9.0,7.0,6.0,7.0
2017-12-02,2017/2018,Moreirense,Maritimo,D,,,,2017-12-02,Moreirense,Maritimo,1.0,3.0,9.0,7.0,8.0,5.0,4.0,6.0
2017-12-02,2017/2018,Tondela,Rio Ave,A,,,,2017-12-02,Tondela,Rio Ave,7.0,6.0,7.0,7.0,6.0,4.0,4.0,5.0
2017-12-03,2017/2018,Feirense,Aves,A,,,,2017-12-03,Feirense,Aves,3.0,2.0,6.0,6.0,5.0,6.0,9.0,8.0
2017-12-03,2017/2018,Setubal,Guimaraes,A,,,,2017-12-03,Setubal,Guimaraes,3.0,6.0,15.0,7.0,7.0,8.0,8.0,6.0
2017-12-03,2017/2018,Sp Braga,Pacos Ferreira,H,,,,2017-12-03,Sp Braga,Pacos Ferreira,13.0,13.0,3.0,6.0,6.0,8.0,14.0,7.0
2017-12-04,2017/2018,Estoril,Portimonense,D,,,,2017-12-04,Estoril,Portimonense,1.0,0.0,12.0,8.0,9.0,13.0,8.0,9.0
2017-12-08,2017/2018,Rio Ave,Moreirense,H,,,,2017-12-08,Rio Ave,Moreirense,6.0,5.0,4.0,6.0,2.0,2.0,7.0,6.0
2017-12-09,2017/2018,Aves,Tondela,A,,,,2017-12-09,Aves,Tondela,7.0,5.0,7.0,6.0,6.0,6.0,9.0,7.0
2017-12-09,2017/2018,Benfica,Estoril,H,,,,2017-12-09,Benfica,Estoril,13.0,13.0,2.0,8.0,2.0,0.0,6.0,5.0
2017-12-09,2017/2018,Boavista,Sp Lisbon,A,,,,2017-12-09,Boavista,Sp Lisbon,7.0,6.0,6.0,7.0,13.0,11.0,4.0,8.0
2017-12-10,2017/2018,Belenenses,Pacos Ferreira,D,,,,2017-12-10,Belenenses,Pacos Ferreira,3.0,3.0,6.0,9.0,3.0,5.0,15.0,7.0
2017-12-10,2017/2018,Portimonense,Chaves,A,,,,2017-12-10,Portimonense,Chaves,9.0,11.0,6.0,6.0,7.0,6.0,8.0,8.0
2017-12-10,2017/2018,Setubal,Porto,A,,,,2017-12-10,Setubal,Porto,3.0,6.0,15.0,7.0,11.0,12.0,2.0,9.0
2017-12-11,2017/2018,Guimaraes,Feirense,H,,,,2017-12-11,Guimaraes,Feirense,10.0,10.0,8.0,8.0,3.0,2.0,6.0,8.0
2017-12-11,2017/2018,Maritimo,Sp Braga,H,,,,2017-12-11,Maritimo,Sp Braga,8.0,5.0,4.0,9.0,13.0,10.0,3.0,8.0
2017-12-15,2017/2018,Pacos Ferreira,Boavista,A,,,,2017-12-15,Pacos Ferreira,Boavista,4.0,5.0,10.0,5.0,4.0,4.0,9.0,6.0
2017-12-16,2017/2018,Estoril,Aves,H,,,,2017-12-16,Estoril,Aves,2.0,1.0,6.0,7.0,7.0,4.0,5.0,7.0
2017-12-16,2017/2018,Sp Braga,Belenenses,H,,,,2017-12-16,Sp Braga,Belenenses,10.0,9.0,4.0,5.0,4.0,4.0,5.0,6.0
2017-12-17,2017/2018,Chaves,Rio Ave,D,,,,2017-12-17,Chaves,Rio Ave,10.0,6.0,3.0,7.0,9.0,7.0,4.0,9.0
2017-12-17,2017/2018,Feirense,Setubal,H,,,,2017-12-17,Feirense,Setubal,0.0,1.0,7.0,6.0,0.0,3.0,19.0,7.0
2017-12-17,2017/2018,Sp Lisbon,Portimonense,H,,,,2017-12-17,Sp Lisbon,Portimonense,13.0,9.0,4.0,8.0,8.0,8.0,4.0,7.0
2017-12-17,2017/2018,Tondela,Benfica,A,,,,2017-12-17,Tondela,Benfica,6.0,5.0,9.0,8.0,13.0,13.0,2.0,8.0
2017-12-18,2017/2018,Moreirense,Guimaraes,H,,,,2017-12-18,Moreirense,Guimaraes,2.0,3.0,8.0,10.0,12.0,8.0,5.0,7.0
2017-12-18,2017/2018,Porto,Maritimo,H,,,,2017-12-18,Porto,Maritimo,11.0,11.0,1.0,8.0,11.0,5.0,1.0,7.0
2017-12-23,2017/2018,Guimaraes,Tondela,A,,,,2017-12-23,Guimaraes,Tondela,9.0,6.0,6.0,5.0,6.0,6.0,12.0,6.0
2018-01-03,2017/2018,Aves,Moreirense,A,,,,2018-01-03,Aves,Moreirense,7.0,5.0,5.0,18.0,5.0,5.0,6.0,16.0
2018-01-03,2017/2018,Benfica,Sp Lisbon,D,,,,2018-01-03,Benfica,Sp Lisbon,13.0,17.0,3.0,17.0,13.0,10.0,4.0,17.0
2018-01-03,2017/2018,Boavista,Sp Braga,A,,,,2018-01-03,Boavista,Sp Braga,7.0,6.0,7.0,19.0,10.0,12.0,4.0,18.0
2018-01-03,2017/2018,Feirense,Porto,A,,,,2018-01-03,Feirense,Porto,3.0,2.0,6.0,17.0,11.0,11.0,2.0,16.0
2018-01-03,2017/2018,Maritimo,Chaves,A,,,,2018-01-03,Maritimo,Chaves,8.0,4.0,4.0,16.0,11.0,7.0,3.0,17.0
2018-01-03,2017/2018,Rio Ave,Pacos Ferreira,H,,,,2018-01-03,Rio Ave,Pacos Ferreira,10.0,8.0,4.0,17.0,1.0,5.0,12.0,19.0
2018-01-04,2017/2018,Portimonense,Belenenses,D,,,,2018-01-04,Portimonense,Belenenses,5.0,3.0,4.0,18.0,1.0,1.0,9.0,19.0
2018-01-04,2017/2018,Setubal,Estoril,D,,,,2018-01-04,Setubal,Estoril,0.0,1.0,15.0,18.0,5.0,4.0,7.0,19.0
2018-01-06,2017/2018,Sp Braga,Rio Ave,H,,,,2018-01-06,Sp Braga,Rio Ave,12.0,13.0,3.0,3.0,10.0,10.0,6.0,3.0
2018-01-07,2017/2018,Chaves,Aves,D,,,,2018-01-07,Chaves,Aves,11.0,5.0,2.0,4.0,4.0,5.0,7.0,4.0
2018-01-07,2017/2018,Moreirense,Benfica,A,,,,2018-01-07,Moreirense,Benfica,7.0,6.0,6.0,4.0,11.0,15.0,3.0,4.0
2018-01-07,2017/2018,Porto,Guimaraes,H,,,,2018-01-07,Porto,Guimaraes,11.0,11.0,3.0,4.0,9.0,5.0,4.0,15.0
2018-01-07,2017/2018,Sp Lisbon,Maritimo,H,,,,2018-01-07,Sp Lisbon,Maritimo,13.0,9.0,3.0,4.0,5.0,4.0,6.0,4.0
2018-01-08,2017/2018,Estoril,Feirense,A,,,,2018-01-08,Estoril,Feirense,6.0,6.0,7.0,4.0,3.0,3.0,7.0,5.0
2018-01-08,2017/2018,Pacos Ferreira,Portimonense,D,,,,2018-01-08,Pacos Ferreira,Portimonense,1.0,5.0,12.0,5.0,5.0,2.0,3.0,4.0
2018-01-09,2017/2018,Belenenses,Boavista,D,,,,2018-01-09,Belenenses,Boavista,2.0,1.0,7.0,5.0,7.0,5.0,7.0,6.0
2018-01-09,2017/2018,Tondela,Setubal,D,,,,2018-01-09,Tondela,Setubal,6.0,4.0,10.0,17.0,1.0,3.0,16.0,5.0
2018-01-12,2017/2018,Chaves,Guimaraes,H,,,,2018-01-12,Chaves,Guimaraes,9.0,5.0,3.0,5.0,6.0,6.0,8.0,5.0
2018-01-13,2017/2018,Pacos Ferreira,Maritimo,D,,,,2018-01-13,Pacos Ferreira,Maritimo,2.0,5.0,11.0,5.0,4.0,4.0,11.0,6.0
2018-01-13,2017/2018,Sp Braga,Benfica,A,,,,2018-01-13,Sp Braga,Benfica,12.0,12.0,3.0,7.0,11.0,11.0,3.0,6.0
2018-01-14,2017/2018,Belenenses,Rio Ave,A,,,,2018-01-14,Belenenses,Rio Ave,3.0,2.0,7.0,5.0,10.0,11.0,7.0,8.0
2018-01-14,2017/2018,Boavista,Portimonense,H,,,,2018-01-14,Boavista,Portimonense,5.0,5.0,8.0,5.0,3.0,1.0,4.0,6.0
2018-01-14,2017/2018,Sp Lisbon,Aves,H,,,,2018-01-14,Sp Lisbon,Aves,13.0,12.0,2.0,7.0,4.0,5.0,7.0,7.0
2018-01-14,2017/2018,Tondela,Feirense,H,,,,2018-01-14,Tondela,Feirense,7.0,5.0,9.0,5.0,6.0,4.0,4.0,6.0
2018-01-15,2017/2018,Moreirense,Setubal,D,,,,2018-01-15,Moreirense,Setubal,7.0,6.0,7.0,8.0,2.0,4.0,11.0,6.0
2018-01-19,2017/2018,Porto,Tondela,H,,,,2018-01-19,Porto,Tondela,13.0,14.0,4.0,12.0,10.0,7.0,7.0,5.0
2018-01-19,2017/2018,Setubal,Sp Lisbon,D,,,,2018-01-19,Setubal,Sp Lisbon,3.0,5.0,11.0,4.0,13.0,14.0,2.0,5.0
2018-01-20,2017/2018,Benfica,Chaves,H,,,,2018-01-20,Benfica,Chaves,13.0,14.0,4.0,7.0,11.0,9.0,6.0,8.0
2018-01-20,2017/2018,Maritimo,Belenenses,D,,,,2018-01-20,Maritimo,Belenenses,4.0,3.0,10.0,7.0,3.0,3.0,8.0,6.0
2018-01-20,2017/2018,Portimonense,Sp Braga,A,,,,2018-01-20,Portimonense,Sp Braga,2.0,1.0,6.0,6.0,9.0,10.0,6.0,7.0
2018-01-21,2017/2018,Aves,Pacos Ferreira,A,,,,2018-01-21,Aves,Pacos Ferreira,1.0,4.0,10.0,7.0,3.0,5.0,8.0,8.0
2018-01-21,2017/2018,Feirense,Moreirense,H,,,,2018-01-21,Feirense,Moreirense,6.0,5.0,6.0,7.0,7.0,7.0,8.0,6.0
2018-01-21,2017/2018,Guimaraes,Estoril,H,,,,2018-01-21,Guimaraes,Estoril,3.0,7.0,11.0,9.0,5.0,6.0,9.0,13.0
2018-01-21,2017/2018,Rio Ave,Boavista,H,,,,2018-01-21,Rio Ave,Boavista,10.0,10.0,7.0,7.0,7.0,7.0,8.0,7.0
2018-01-29,2017/2018,Belenenses,Benfica,D,,,,2018-01-29,Belenenses,Benfica,3.0,2.0,7.0,9.0,13.0,14.0,3.0,9.0
2018-01-29,2017/2018,Pacos Ferreira,Feirense,H,,,,2018-01-29,Pacos Ferreira,Feirense,5.0,6.0,7.0,8.0,9.0,6.0,5.0,8.0
2018-01-29,2017/2018,Portimonense,Rio Ave,H,,,,2018-01-29,Portimonense,Rio Ave,2.0,2.0,7.0,9.0,10.0,10.0,6.0,8.0
2018-01-30,2017/2018,Estoril,Tondela,H,,,,2018-01-30,Estoril,Tondela,4.0,7.0,12.0,9.0,7.0,6.0,8.0,11.0
2018-01-30,2017/2018,Moreirense,Porto,D,,,,2018-01-30,Moreirense,Porto,7.0,6.0,7.0,9.0,15.0,15.0,4.0,11.0
2018-01-30,2017/2018,Sp Braga,Aves,H,,,,2018-01-30,Sp Braga,Aves,12.0,12.0,6.0,10.0,1.0,4.0,11.0,9.0
2018-01-31,2017/2018,Boavista,Maritimo,H,,,,2018-01-31,Boavista,Maritimo,7.0,6.0,7.0,10.0,2.0,2.0,10.0,11.0
2018-01-31,2017/2018,Chaves,Setubal,D,,,,2018-01-31,Chaves,Setubal,8.0,8.0,9.0,11.0,4.0,6.0,7.0,12.0
2018-01-31,2017/2018,Sp Lisbon,Guimaraes,H,,,,2018-01-31,Sp Lisbon,Guimaraes,11.0,12.0,2.0,12.0,3.0,9.0,12.0,10.0
2018-02-03,2017/2018,Benfica,Rio Ave,H,,,,2018-02-03,Benfica,Rio Ave,11.0,10.0,3.0,5.0,9.0,10.0,9.0,5.0
2018-02-03,2017/2018,Porto,Sp Braga,H,,,,2018-02-03,Porto,Sp Braga,13.0,10.0,4.0,4.0,12.0,10.0,6.0,4.0
2018-02-04,2017/2018,Estoril,Sp Lisbon,H,,,,2018-02-04,Estoril,Sp Lisbon,7.0,9.0,9.0,5.0,11.0,11.0,2.0,4.0
2018-02-04,2017/2018,Feirense,Chaves,A,,,,2018-02-04,Feirense,Chaves,6.0,6.0,7.0,6.0,8.0,9.0,10.0,4.0
2018-02-04,2017/2018,Guimaraes,Pacos Ferreira,H,,,,2018-02-04,Guimaraes,Pacos Ferreira,3.0,8.0,11.0,4.0,8.0,7.0,6.0,6.0
2018-02-04,2017/2018,Tondela,Moreirense,A,,,,2018-02-04,Tondela,Moreirense,7.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0
2018-02-05,2017/2018,Maritimo,Portimonense,A,,,,2018-02-05,Maritimo,Portimonense,2.0,2.0,9.0,5.0,5.0,6.0,6.0,7.0
2018-02-05,2017/2018,Setubal,Belenenses,H,,,,2018-02-05,Setubal,Belenenses,5.0,8.0,8.0,5.0,4.0,3.0,4.0,7.0
2018-02-06,2017/2018,Aves,Boavista,H,,,,2018-02-06,Aves,Boavista,1.0,2.0,10.0,7.0,7.0,6.0,7.0,6.0
2018-02-09,2017/2018,Pacos Ferreira,Tondela,A,,,,2018-02-09,Pacos Ferreira,Tondela,8.0,7.0,5.0,5.0,4.0,5.0,8.0,5.0
2018-02-10,2017/2018,Portimonense,Benfica,A,,,,2018-02-10,Portimonense,Benfica,7.0,9.0,6.0,5.0,13.0,14.0,3.0,7.0
2018-02-10,2017/2018,Rio Ave,Maritimo,H,,,,2018-02-10,Rio Ave,Maritimo,6.0,7.0,12.0,7.0,2.0,1.0,10.0,5.0
2018-02-10,2017/2018,Sp Braga,Setubal,H,,,,2018-02-10,Sp Braga,Setubal,9.0,8.0,8.0,7.0,7.0,9.0,6.0,5.0
2018-02-11,2017/2018,Belenenses,Aves,A,,,,2018-02-11,Belenenses,Aves,3.0,3.0,7.0,6.0,4.0,4.0,8.0,5.0
2018-02-11,2017/2018,Boavista,Guimaraes,H,,,,2018-02-11,Boavista,Guimaraes,7.0,5.0,7.0,5.0,6.0,11.0,12.0,7.0
2018-02-11,2017/2018,Chaves,Porto,A,,,,2018-02-11,Chaves,Porto,8.0,9.0,10.0,7.0,13.0,10.0,4.0,8.0
2018-02-11,2017/2018,Sp Lisbon,Feirense,H,,,,2018-02-11,Sp Lisbon,Feirense,10.0,10.0,3.0,7.0,6.0,6.0,7.0,7.0
2018-02-12,2017/2018,Moreirense,Estoril,A,,,,2018-02-12,Moreirense,Estoril,5.0,4.0,6.0,8.0,7.0,8.0,7.0,8.0
2018-02-16,2017/2018,Feirense,Portimonense,A,,,,2018-02-16,Feirense,Portimonense,3.0,4.0,9.0,5.0,6.0,9.0,8.0,6.0
2018-02-17,2017/2018,Aves,Maritimo,D,,,,2018-02-17,Aves,Maritimo,6.0,8.0,9.0,6.0,2.0,1.0,8.0,7.0
2018-02-17,2017/2018,Benfica,Boavista,H,,,,2018-02-17,Benfica,Boavista,13.0,15.0,4.0,7.0,9.0,5.0,6.0,6.0
2018-02-17,2017/2018,Estoril,Belenenses,A,,,,2018-02-17,Estoril,Belenenses,9.0,8.0,6.0,5.0,2.0,4.0,11.0,6.0
2018-02-18,2017/2018,Guimaraes,Sp Braga,A,,,,2018-02-18,Guimaraes,Sp Braga,6.0,9.0,9.0,7.0,9.0,9.0,8.0,8.0
2018-02-18,2017/2018,Moreirense,Chaves,A,,,,2018-02-18,Moreirense,Chaves,5.0,5.0,6.0,6.0,7.0,8.0,13.0,7.0
2018-02-18,2017/2018,Porto,Rio Ave,H,,,,2018-02-18,Porto,Rio Ave,13.0,12.0,3.0,7.0,9.0,9.0,10.0,8.0
2018-02-18,2017/2018,Setubal,Pacos Ferreira,H,,,,2018-02-18,Setubal,Pacos Ferreira,6.0,9.0,8.0,8.0,7.0,6.0,6.0,9.0
2018-02-19,2017/2018,Tondela,Sp Lisbon,A,,,,2018-02-19,Tondela,Sp Lisbon,6.0,6.0,7.0,10.0,10.0,7.0,3.0,8.0
2018-02-21,2017/2018,Estoril,Porto,A,,,,2018-02-21,Estoril,Porto,9.0,8.0,6.0,4.0,13.0,13.0,1.0,3.0
2018-02-23,2017/2018,Rio Ave,Aves,D,,,,2018-02-23,Rio Ave,Aves,6.0,7.0,14.0,5.0,7.0,8.0,6.0,6.0
2018-02-24,2017/2018,Belenenses,Feirense,H,,,,2018-02-24,Belenenses,Feirense,5.0,5.0,9.0,7.0,3.0,4.0,9.0,8.0
2018-02-24,2017/2018,Maritimo,Guimaraes,H,,,,2018-02-24,Maritimo,Guimaraes,2.0,1.0,8.0,7.0,6.0,6.0,10.0,6.0
2018-02-24,2017/2018,Pacos Ferreira,Benfica,A,,,,2018-02-24,Pacos Ferreira,Benfica,6.0,6.0,7.0,6.0,13.0,16.0,3.0,7.0
